gene_id	gene_name	ctenidia	gonad	heart	juvenile	larvae
PGEN_.00g308210	PGEN_.00g308210	0	0	0	0.065778	0
PGEN_.00g308220	PGEN_.00g308220	0	0	0	2.334539	0
PGEN_.00g308230	PGEN_.00g308230	40.466508	81.93958	6.059182	10.701525	1.364619
PGEN_.00g308240	PGEN_.00g308240	0	0	0	0	0
PGEN_.00g308250	PGEN_.00g308250	0	0	0	0	0
PGEN_.00g308260	PGEN_.00g308260	0	0	0	0	0
PGEN_.00g308270	PGEN_.00g308270	0	0	0	0	0
PGEN_.00g308280	PGEN_.00g308280	0	0	0	0	0
PGEN_.00g308290	PGEN_.00g308290	0	0	0	0	0
PGEN_.00g308300	PGEN_.00g308300	0	0	0	0	0
PGEN_.00g308310	PGEN_.00g308310	0	0	0.051282	0	0
PGEN_.00g308320	PGEN_.00g308320	0.501774	0	0	0	0
PGEN_.00g308330	PGEN_.00g308330	0	0	0	0.890873	0
PGEN_.00g308340	PGEN_.00g308340	0	0	0	0	0
PGEN_.00g308350	PGEN_.00g308350	18.000073	1.353572	0.016039	1.315166	0
PGEN_.00g308360	PGEN_.00g308360	1.456945	1.773694	0	0.177259	0
PGEN_.00g308370	PGEN_.00g308370	2.411384	0.814942	0	0.139708	0
PGEN_.00g308380	PGEN_.00g308380	0	6.553573	0	0.051088	0
PGEN_.00g308390	PGEN_.00g308390	3.182137	10.625668	0	0.491015	0
PGEN_.00g308400	PGEN_.00g308400	0	0	0	0	0
PGEN_.00g308410	PGEN_.00g308410	0	0	0	0	1.265327
PGEN_.00g308420	PGEN_.00g308420	0	0	0	21.470528	94.84071
PGEN_.00g308430	PGEN_.00g308430	1.247167	1.612896	1.276492	1.543001	1.505678
PGEN_.00g308440	PGEN_.00g308440	0	0	0	0	0
PGEN_.00g308450	PGEN_.00g308450	6.318421	2.553594	5.841356	0.739646	0
PGEN_.00g308460	PGEN_.00g308460	2.745245	0	0.486774	0.845295	2.300318
PGEN_.00g308470	PGEN_.00g308470	1.156786	0	0.518593	1.071283	5.133199
PGEN_.00g308480	PGEN_.00g308480	0.253399	0	0.068542	0.37348	1.155694
PGEN_.00g308490	PGEN_.00g308490	3.678993	0	2.731973	0.631066	4.408165
PGEN_.00g308500	PGEN_.00g308500	10.602016	9.31566	3.624649	8.900639	22.474359
PGEN_.00g308510	PGEN_.00g308510	9.259871	12.95411	6.082267	4.646691	5.733801
PGEN_.00g308520	PGEN_.00g308520	1.634642	1.54741	1.004152	1.278542	0.980801
PGEN_.00g308530	PGEN_.00g308530	1.289392	0.023376	0.279236	1.610201	8.806902
PGEN_.00g308540	PGEN_.00g308540	0	0	0	0	0
PGEN_.00g308550	PGEN_.00g308550	0	0	0	0	0
PGEN_.00g308560	PGEN_.00g308560	0	0	0	0	0
PGEN_.00g308570	PGEN_.00g308570	0	0	0	14.207124	20.991533
PGEN_.00g308580	PGEN_.00g308580	0.087169	1.105797	0.334104	0.327815	0.758535
PGEN_.00g308590	PGEN_.00g308590	0	0	0.651916	0	0
PGEN_.00g308600	PGEN_.00g308600	0.528114	0	0.235745	0.10199	5.430781
PGEN_.00g308610	PGEN_.00g308610	2.33243	0	0.069869	3.448655	0.559561
PGEN_.00g308620	PGEN_.00g308620	0	0	0	0	0
PGEN_.00g308630	PGEN_.00g308630	12.544359	0.345163	0.00859	8.928176	0.742663
PGEN_.00g308640	PGEN_.00g308640	11.586944	2.209517	0.06386	4.375491	0.547336
PGEN_.00g308650	PGEN_.00g308650	0	0	0	0	0
PGEN_.00g308660	PGEN_.00g308660	0	0	0.923363	0.261879	1.05826
PGEN_.00g308670	PGEN_.00g308670	55.15521	212.669622	76.081855	38.670832	0
PGEN_.00g308680	PGEN_.00g308680	0.127126	0	0.384774	1.83329	0.991302
PGEN_.00g308690	PGEN_.00g308690	0	0	0	2.854729	0.140446
PGEN_.00g308700	PGEN_.00g308700	0	0	0	0.068704	0
PGEN_.00g308710	PGEN_.00g308710	0	0	0	0	0
PGEN_.00g308720	PGEN_.00g308720	0	0	0	0	0
PGEN_.00g308730	PGEN_.00g308730	0	0	0	0	0
PGEN_.00g308740	PGEN_.00g308740	0	0	0	0	0
PGEN_.00g308750	PGEN_.00g308750	1.431859	0	0	1.09799	0
PGEN_.00g308760	PGEN_.00g308760	0	0	0	0.05369	0
PGEN_.00g308770	PGEN_.00g308770	0	0	0	0	0
PGEN_.00g308780	PGEN_.00g308780	0	0	0	0	0
PGEN_.00g308790	PGEN_.00g308790	0	0	0	0.05369	0
PGEN_.00g308800	PGEN_.00g308800	0	0	0	0	0
PGEN_.00g308810	PGEN_.00g308810	0	0	0	0	0
PGEN_.00g308820	PGEN_.00g308820	0	0	0	0	0
PGEN_.00g308830	PGEN_.00g308830	0	0	0	0.068704	0
PGEN_.00g308840	PGEN_.00g308840	0	0	0	3.909269	0
PGEN_.00g308850	PGEN_.00g308850	0.255479	1.963964	0.532531	0.025236	0.612975
PGEN_.00g308860	PGEN_.00g308860	187.248223	160.427057	289.279229	112.192773	132.979326
PGEN_.00g308870	PGEN_.00g308870	0	0	0.210225	2.679395	1.172947
PGEN_.00g308880	PGEN_.00g308880	0	0	0	1.242442	0.272073
PGEN_.00g308890	PGEN_.00g308890	25.19409	51.695873	23.414634	16.096467	14.953806
PGEN_.00g308900	PGEN_.00g308900	30.145701	43.241575	28.721672	18.901662	15.014199
PGEN_.00g308910	PGEN_.00g308910	7.058438	7.408114	5.053201	12.037343	37.405764
PGEN_.00g308920	PGEN_.00g308920	1.22088	7.432385	2.658807	1.281501	1.912823
PGEN_.00g308930	PGEN_.00g308930	0	0	0	0	0
PGEN_.00g308940	PGEN_.00g308940	0.190326	0	0	0.577054	0
PGEN_.00g308950	PGEN_.00g308950	0	0	0.473694	0.176768	0.253292
PGEN_.00g308960	PGEN_.00g308960	0	0	0	0.267716	0
PGEN_.00g308970	PGEN_.00g308970	3.76346	1.260611	0.442029	6.643893	0.398403
PGEN_.00g308980	PGEN_.00g308980	0.234767	2.055223	0.502364	0.140738	0
PGEN_.00g308990	PGEN_.00g308990	0	0	0.303385	0.098764	0
PGEN_.00g309000	PGEN_.00g309000	1.335988	1.950659	0.548116	1.234787	0.822733
PGEN_.00g309010	PGEN_.00g309010	15.351243	27.53585	16.860847	4.620672	1.023053
PGEN_.00g309020	PGEN_.00g309020	0	0	0	0	0
PGEN_.00g309030	PGEN_.00g309030	0	0	0.034816	0.126533	0.013888
PGEN_.00g309040	PGEN_.00g309040	0	0.544998	0.140053	1.150257	0
PGEN_.00g309050	PGEN_.00g309050	0	0	0	0	0
PGEN_.00g309060	PGEN_.00g309060	0	0	0	0.07164	0
PGEN_.00g309070	PGEN_.00g309070	0	0	0	0	0
PGEN_.00g309080	PGEN_.00g309080	0	0	0	0.326461	0
PGEN_.00g309090	PGEN_.00g309090	0.261926	1.42373	6.446911	0.603232	0.220053
PGEN_.00g309100	PGEN_.00g309100	3.564946	8.199633	137.546367	8.280622	0.299466
PGEN_.00g309110	PGEN_.00g309110	0	0	0	0	0
PGEN_.00g309120	PGEN_.00g309120	1.580523	7.144365	0	1.055791	0.33716
PGEN_.00g309130	PGEN_.00g309130	8.706492	4.153151	3.290453	4.785698	0.42327
PGEN_.00g309140	PGEN_.00g309140	0.296815	3.959449	21.094827	2.322032	1.870616
PGEN_.00g309150	PGEN_.00g309150	3.363733	24.760035	22.036598	13.105145	11.693471
PGEN_.00g309160	PGEN_.00g309160	0	0	0	0	0
PGEN_.00g309170	PGEN_.00g309170	0	0	0	0	0
PGEN_.00g309180	PGEN_.00g309180	0	0	0	0.363859	0
PGEN_.00g309190	PGEN_.00g309190	0	0	0	0	0
PGEN_.00g309200	PGEN_.00g309200	0.01561	0	0.056363	0.004788	0.06559
PGEN_.00g309210	PGEN_.00g309210	0	0	0.222977	0	0
PGEN_.00g309220	PGEN_.00g309220	0	0	0	0	0
PGEN_.00g309230	PGEN_.00g309230	3.695261	39.032593	81.630349	31.916313	68.333662
PGEN_.00g309240	PGEN_.00g309240	0	0	0	0.051055	0
PGEN_.00g309250	PGEN_.00g309250	0	0	0	0	0
PGEN_.00g309260	PGEN_.00g309260	0	0	0	0.024014	0
PGEN_.00g309270	PGEN_.00g309270	0.28958	0	0.130359	114.460421	4.574778
PGEN_.00g309280	PGEN_.00g309280	12.175765	0	1.409231	3.995265	0
PGEN_.00g309290	PGEN_.00g309290	0.311774	4.775837	0.139416	40.029965	48.035282
PGEN_.00g309300	PGEN_.00g309300	0	0	0	0	0
PGEN_.00g309310	PGEN_.00g309310	0	0	0	0	0
PGEN_.00g309320	PGEN_.00g309320	0	0	0	0	0
PGEN_.00g309330	PGEN_.00g309330	0	0	0	0.190122	1.482386
PGEN_.00g309340	PGEN_.00g309340	0	0	0	0	0
PGEN_.00g309350	PGEN_.00g309350	2.800327	41.559491	26.25063	0.107379	0
PGEN_.00g309360	PGEN_.00g309360	0	0	0	0.334806	2.079061
PGEN_.00g309370	PGEN_.00g309370	15.719725	84.22225	49.450794	14.80462	49.865308
PGEN_.00g309380	PGEN_.00g309380	0	0	0	1.191289	2.057691
PGEN_.00g309390	PGEN_.00g309390	0	0	0.438644	0	0
PGEN_.00g309400	PGEN_.00g309400	0	0	0	0.065774	0
PGEN_.00g309410	PGEN_.00g309410	0	0	0.354103	0.183973	0
PGEN_.00g309420	PGEN_.00g309420	10627.555144	8965.497	7732.447042	11140.908282	6080.096981
PGEN_.00g309430	PGEN_.00g309430	26.915863	23.303963	24.183501	43.150568	41.951544
PGEN_.00g309440	PGEN_.00g309440	0	4.19319	0	0.0742	1.100263
PGEN_.00g309450	PGEN_.00g309450	0	0	0	0	0
PGEN_.00g309460	PGEN_.00g309460	0	0	0	0	0
PGEN_.00g309470	PGEN_.00g309470	14.479508	8.684048	8.786798	10.572853	9.415545
PGEN_.00g309480	PGEN_.00g309480	0	0	0	0	0
PGEN_.00g309490	PGEN_.00g309490	52.210135	10.441953	1.544922	50.499251	98.352777
PGEN_.00g309500	PGEN_.00g309500	0	0	0	0	0
PGEN_.00g309510	PGEN_.00g309510	0	0	0	0	0
PGEN_.00g309520	PGEN_.00g309520	12.315077	5.358881	5.720044	7.940398	9.890326
PGEN_.00g309530	PGEN_.00g309530	0	0	0	0	0
PGEN_.00g309540	PGEN_.00g309540	0	0	0	0.79527	10.201926
PGEN_.00g309550	PGEN_.00g309550	0	0	0	0.018662	0.50933
PGEN_.00g309560	PGEN_.00g309560	0	0	0	0.166008	0.322657
PGEN_.00g309570	PGEN_.00g309570	0.519974	69.158683	62.47709	21.277008	113.642946
PGEN_.00g309580	PGEN_.00g309580	0.447426	0	20.508035	1.795269	0.804099
PGEN_.00g309590	PGEN_.00g309590	0	0	0.406282	0.418434	0.759768
PGEN_.00g309600	PGEN_.00g309600	1.791741	0.763854	0.047512	2.831929	4.205982
PGEN_.00g309610	PGEN_.00g309610	0	0	0	0	0
PGEN_.00g309620	PGEN_.00g309620	0	0	0	0	0
PGEN_.00g309630	PGEN_.00g309630	0	0	0	0	0
PGEN_.00g309640	PGEN_.00g309640	0	0	0	0	0
PGEN_.00g309650	PGEN_.00g309650	0	0	0	0	0
PGEN_.00g309660	PGEN_.00g309660	2.017481	16.64387	28.27466	2.686358	0.538002
PGEN_.00g309670	PGEN_.00g309670	2.820287	0	0	1.617281	0
PGEN_.00g309680	PGEN_.00g309680	0	0	0	0	0
PGEN_.00g309690	PGEN_.00g309690	24.399969	2.191547	8.301805	6.699988	0.223487
PGEN_.00g309700	PGEN_.00g309700	1.659172	0	0.369557	0.128063	0
PGEN_.00g309710	PGEN_.00g309710	0.215056	1.103526	10.560672	0.958103	0.043013
PGEN_.00g309720	PGEN_.00g309720	0	0	0	0	0
PGEN_.00g309730	PGEN_.00g309730	0.404443	0.805548	0.109294	0.795516	0
PGEN_.00g309740	PGEN_.00g309740	0	0	0	0	0
PGEN_.00g309750	PGEN_.00g309750	0	0	0	0	0
PGEN_.00g309760	PGEN_.00g309760	0.783257	0	0.349227	0.302356	0
PGEN_.00g309770	PGEN_.00g309770	0.159235	0	0	0.132178	1.549555
PGEN_.00g309780	PGEN_.00g309780	0	0	0	0.408892	0
PGEN_.00g309790	PGEN_.00g309790	0	0	0	0.060107	0.217031
PGEN_.00g309800	PGEN_.00g309800	1.154341	0.823506	1.430782	0.935355	0.599675
PGEN_.00g309810	PGEN_.00g309810	0	0	0	0	0
PGEN_.00g309820	PGEN_.00g309820	0	0	0	0	0
PGEN_.00g309830	PGEN_.00g309830	0	0	0	0	0
PGEN_.00g309840	PGEN_.00g309840	0	0	0	0.012354	0
PGEN_.00g309850	PGEN_.00g309850	0	0	0.48183	0.372409	0.427809
PGEN_.00g309860	PGEN_.00g309860	3.574237	9.3014	32.227534	4.820831	3.430985
PGEN_.00g309870	PGEN_.00g309870	0	0	0	0	0
PGEN_.00g309880	PGEN_.00g309880	0	0	0	0	0
PGEN_.00g309890	PGEN_.00g309890	0.700082	0	19.456349	1.932829	0.83787
PGEN_.00g309900	PGEN_.00g309900	0	0	0	0	0
PGEN_.00g309910	PGEN_.00g309910	0	0	0	0	0
PGEN_.00g309920	PGEN_.00g309920	3.333485	8.947059	6.449599	10.869311	0.999835
PGEN_.00g309930	PGEN_.00g309930	1.055394	1.713219	1.184931	2.202709	2.592738
PGEN_.00g309940	PGEN_.00g309940	0	0	0	0	0.638095
PGEN_.00g309950	PGEN_.00g309950	0	0	0	0.03109	53.434958
PGEN_.00g309960	PGEN_.00g309960	0	0	0	0.372638	0
PGEN_.00g309970	PGEN_.00g309970	0	0	0	0	0
PGEN_.00g309980	PGEN_.00g309980	0	0	0	0	0
PGEN_.00g309990	PGEN_.00g309990	2.569627	0	0	0	0
PGEN_.00g310000	PGEN_.00g310000	0	0	0	0.018161	0
PGEN_.00g310010	PGEN_.00g310010	0.22896	0	0	0.105657	0.343364
PGEN_.00g310020	PGEN_.00g310020	0	0	0	0	0
PGEN_.00g310030	PGEN_.00g310030	0	0	0.126461	0.043644	0
PGEN_.00g310040	PGEN_.00g310040	0	0	0	0	1.762548
PGEN_.00g310050	PGEN_.00g310050	0	0	0	0	0
PGEN_.00g310060	PGEN_.00g310060	15.058105	32.887192	12.169382	31.041242	61.023754
PGEN_.00g310070	PGEN_.00g310070	22.049559	31.145631	29.934353	53.862389	123.474081
PGEN_.00g310080	PGEN_.00g310080	2.288223	1.415582	1.182347	2.433834	2.645771
PGEN_.00g310090	PGEN_.00g310090	3.5336	2.062402	1.846234	4.470994	2.324823
PGEN_.00g310100	PGEN_.00g310100	0.257843	0.934373	0	3.665808	3.899227
PGEN_.00g310110	PGEN_.00g310110	0	0	0	0	0
PGEN_.00g310120	PGEN_.00g310120	0	0	0	0.331091	0.772123
PGEN_.00g310130	PGEN_.00g310130	3.201565	0	0	0.304212	0
PGEN_.00g310140	PGEN_.00g310140	4.200853	0	0.209231	10.879149	0
PGEN_.00g310150	PGEN_.00g310150	0.764017	0	0.480656	0.776568	0
PGEN_.00g310160	PGEN_.00g310160	0.244026	0	0.32806	1.46946	1.609641
PGEN_.00g310170	PGEN_.00g310170	1.455956	0	0.215648	0.354661	0.871755
PGEN_.00g310180	PGEN_.00g310180	0	0	0	0	0
PGEN_.00g310190	PGEN_.00g310190	0.183674	0	0	0	0
PGEN_.00g310200	PGEN_.00g310200	0	0	0	0	0
PGEN_.00g310210	PGEN_.00g310210	17.502513	14.959778	8.404116	20.301165	17.208499
PGEN_.00g310220	PGEN_.00g310220	0	0	0	0	0
PGEN_.00g310230	PGEN_.00g310230	0	0	0	0	0
PGEN_.00g310240	PGEN_.00g310240	86.087099	34.505206	57.45249	43.615188	0.53634
PGEN_.00g310250	PGEN_.00g310250	0	0	0	11.709922	12.889564
PGEN_.00g310260	PGEN_.00g310260	0	0	0	0	0
PGEN_.00g310270	PGEN_.00g310270	0	0	0	0	0
PGEN_.00g310280	PGEN_.00g310280	0	0	0	0.490596	0
PGEN_.00g310290	PGEN_.00g310290	2.550074	5.461444	7.724369	3.801011	2.173614
PGEN_.00g310300	PGEN_.00g310300	3.744354	10.161464	8.159149	5.97603	4.071013
PGEN_.00g310310	PGEN_.00g310310	0	0	0	0.649599	0.235628
PGEN_.00g310320	PGEN_.00g310320	0	0	0	0	0
PGEN_.00g310330	PGEN_.00g310330	0	0	0	0	0
PGEN_.00g310340	PGEN_.00g310340	0	0	0	0.092113	0
PGEN_.00g310350	PGEN_.00g310350	0	0	0	0	0
PGEN_.00g310360	PGEN_.00g310360	0	0	0	0.294407	0.054717
PGEN_.00g310370	PGEN_.00g310370	0	0	0	0	0
PGEN_.00g310380	PGEN_.00g310380	0	0	0	0	0
PGEN_.00g310390	PGEN_.00g310390	0	0	0	0.210897	7.421934
PGEN_.00g310400	PGEN_.00g310400	0	0	0	0	0.482509
PGEN_.00g310410	PGEN_.00g310410	0	1.687639	0	1.62288	0.148624
PGEN_.00g310420	PGEN_.00g310420	0.987201	0	0	0	0
PGEN_.00g310430	PGEN_.00g310430	3.247753	0	0.473762	0	0
PGEN_.00g310440	PGEN_.00g310440	0.442606	0	0	0	0
PGEN_.00g310450	PGEN_.00g310450	0	0	0	0	0
PGEN_.00g310460	PGEN_.00g310460	0	0	0	0.386682	0
PGEN_.00g310470	PGEN_.00g310470	0	0	0	0	0
PGEN_.00g310480	PGEN_.00g310480	7.160944	0	0.065837	2.424817	1.622212
PGEN_.00g310490	PGEN_.00g310490	0	0	0	0	0
PGEN_.00g310500	PGEN_.00g310500	1.349741	0	0.173077	0.089187	5.060347
PGEN_.00g310510	PGEN_.00g310510	0	0	0	0	0
PGEN_.00g310520	PGEN_.00g310520	1.16955	6.10448	1.581518	1.188696	2.539943
PGEN_.00g310530	PGEN_.00g310530	0	0	0	0	0
PGEN_.00g310540	PGEN_.00g310540	4.785482	8.099431	6.025469	3.839283	0.83989
PGEN_.00g310550	PGEN_.00g310550	0	0	0	0	0
PGEN_.00g310560	PGEN_.00g310560	15.388155	11.054248	5.801614	17.58037	32.888003
PGEN_.00g310570	PGEN_.00g310570	1.95717	0	0	0.215952	0.335279
PGEN_.00g310580	PGEN_.00g310580	0	0	0	0	0
PGEN_.00g310590	PGEN_.00g310590	6.147596	0	4.97244	3.905484	1.935743
PGEN_.00g310600	PGEN_.00g310600	0	0	0	0	0
PGEN_.00g310610	PGEN_.00g310610	0	0	0	0	0
PGEN_.00g310620	PGEN_.00g310620	0	0	0	0	0
PGEN_.00g310630	PGEN_.00g310630	0	0	0	0	0
PGEN_.00g310640	PGEN_.00g310640	0	0	0	0	0
PGEN_.00g310650	PGEN_.00g310650	0	0	0	0	0
PGEN_.00g310660	PGEN_.00g310660	14.393323	12.669237	8.237247	6.546077	1.962204
PGEN_.00g310670	PGEN_.00g310670	0	0	0	0	0
PGEN_.00g310680	PGEN_.00g310680	0	0	0	0	0
PGEN_.00g310690	PGEN_.00g310690	59.180946	92.541769	80.204383	80.396382	79.247471
PGEN_.00g310700	PGEN_.00g310700	2.644389	0	1.838336	0.850648	1.658322
PGEN_.00g310710	PGEN_.00g310710	5.446436	4.279276	5.43603	3.780465	3.668516
PGEN_.00g310720	PGEN_.00g310720	8908.825358	8808.783505	7149.865941	9429.466226	5464.353519
PGEN_.00g310730	PGEN_.00g310730	4.159792	16.822382	6.692462	7.129514	19.299367
PGEN_.00g310740	PGEN_.00g310740	4.805128	3.876103	0.847779	2.406374	6.072311
PGEN_.00g310750	PGEN_.00g310750	0	0	0	0.244518	0
PGEN_.00g310760	PGEN_.00g310760	4238.187152	4512.225877	2742.372487	3811.835017	1769.518053
PGEN_.00g310770	PGEN_.00g310770	0	1.554999	0	0.078132	0.496036
PGEN_.00g310780	PGEN_.00g310780	0	0	0	0	0
PGEN_.00g310790	PGEN_.00g310790	0	0	0	0.113258	0.540455
PGEN_.00g310800	PGEN_.00g310800	2.378466	1.033255	1.884522	2.822802	0.741992
PGEN_.00g310810	PGEN_.00g310810	0	0	0	0	0
PGEN_.00g310820	PGEN_.00g310820	20.363454	21.310498	6.674027	25.012493	24.629582
PGEN_.00g310830	PGEN_.00g310830	8.243605	34.729468	5.285589	7.484127	2.677023
PGEN_.00g310840	PGEN_.00g310840	10.499994	11.154224	0.848561	3.883007	4.572607
PGEN_.00g310850	PGEN_.00g310850	4.693183	7.47105	2.315702	5.189116	3.749843
PGEN_.00g310860	PGEN_.00g310860	0	0	0	0.152161	0
PGEN_.00g310870	PGEN_.00g310870	5.657652	0.889956	2.434081	4.522733	5.902011
PGEN_.00g310880	PGEN_.00g310880	0.390379	0	0.571121	0.120037	0.351293
PGEN_.00g310890	PGEN_.00g310890	1.221863	1.231481	0.93612	1.276021	3.15273
PGEN_.00g310900	PGEN_.00g310900	2.814046	0	1.236142	1.988543	1.604073
PGEN_.00g310910	PGEN_.00g310910	1.086232	0.578703	0	0.971564	2.262109
PGEN_.00g310920	PGEN_.00g310920	1.578459	0	0	2.888326	14.197948
PGEN_.00g310930	PGEN_.00g310930	9.040909	0	0.23423	8.84156	42.333301
PGEN_.00g310940	PGEN_.00g310940	0	0	0	0	0
PGEN_.00g310950	PGEN_.00g310950	0	0	0	0	0
PGEN_.00g310960	PGEN_.00g310960	0	0	0	0.057259	0.888684
PGEN_.00g310970	PGEN_.00g310970	0	0	0	0.388516	0
PGEN_.00g310980	PGEN_.00g310980	0	0	0	0.055053	0
PGEN_.00g310990	PGEN_.00g310990	0	0	0	0	0
PGEN_.00g311000	PGEN_.00g311000	0	0	0	0	0
PGEN_.00g311010	PGEN_.00g311010	0	0	0	0	0.092178
PGEN_.00g311020	PGEN_.00g311020	11.743579	4.554702	0	23.214342	53.045996
PGEN_.00g311030	PGEN_.00g311030	2.776265	3.945252	0.237787	6.266847	7.454099
PGEN_.00g311040	PGEN_.00g311040	0	0	0.008212	0.120021	0.622598
PGEN_.00g311050	PGEN_.00g311050	0	0.808379	0.023662	1.652111	3.18135
PGEN_.00g311060	PGEN_.00g311060	0	0	0	0	0
PGEN_.00g311070	PGEN_.00g311070	4.275542	0	3.83266	5.500316	8.546179
PGEN_.00g311080	PGEN_.00g311080	5.961081	3.83775	2.402511	3.672452	9.39219
PGEN_.00g311090	PGEN_.00g311090	0	0	0	0.235168	0
PGEN_.00g311100	PGEN_.00g311100	21.180765	0	0	0.235168	0
PGEN_.00g311110	PGEN_.00g311110	0.103713	0	0	0.990874	0
PGEN_.00g311120	PGEN_.00g311120	2.007326	1.360302	0.075135	1.340187	2.708705
PGEN_.00g311130	PGEN_.00g311130	4.157252	7.103728	1.039063	2.824418	4.364117
PGEN_.00g311140	PGEN_.00g311140	0	0	0	0	0
PGEN_.00g311150	PGEN_.00g311150	0	0	0	0	0
PGEN_.00g311160	PGEN_.00g311160	0	0	0	0	0
PGEN_.00g311170	PGEN_.00g311170	0	0	0	0	0
PGEN_.00g311180	PGEN_.00g311180	0	0	0	0	0
PGEN_.00g311190	PGEN_.00g311190	0	0	0	0	0
PGEN_.00g311200	PGEN_.00g311200	19.577038	8.727883	1.952298	23.281773	17.754068
PGEN_.00g311210	PGEN_.00g311210	0	0	0	0	0
PGEN_.00g311220	PGEN_.00g311220	0	0	0	0	0
PGEN_.00g311230	PGEN_.00g311230	0	0	0	1.377679	0
PGEN_.00g311240	PGEN_.00g311240	0	0	0	3.913876	0
PGEN_.00g311250	PGEN_.00g311250	2.319157	4.460258	1.419281	2.104613	1.624039
PGEN_.00g311260	PGEN_.00g311260	0	0	0	0	0
PGEN_.00g311270	PGEN_.00g311270	0	0	0	0.127271	0
PGEN_.00g311280	PGEN_.00g311280	10.022973	0	0.457031	2.348359	4.617592
PGEN_.00g311290	PGEN_.00g311290	1.56757	186.571377	19.542746	76.345123	224.25766
PGEN_.00g311300	PGEN_.00g311300	0	0	0	0	0
PGEN_.00g311310	PGEN_.00g311310	0	0	0	0	0
PGEN_.00g311320	PGEN_.00g311320	7.540074	25.950855	38.906042	1.756365	0
PGEN_.00g311330	PGEN_.00g311330	0	0	0	0.262601	4.582874
PGEN_.00g311340	PGEN_.00g311340	0.106969	0.904811	1.8977	0.426804	2.439542
PGEN_.00g311350	PGEN_.00g311350	0	0	0.045435	0.108647	1.453375
PGEN_.00g311360	PGEN_.00g311360	0	0	0	0	0
PGEN_.00g311370	PGEN_.00g311370	0	0	0	0	0
PGEN_.00g311380	PGEN_.00g311380	0	0	0	9.037238	50.35728
PGEN_.00g311390	PGEN_.00g311390	0.937557	55.857375	10.319888	20.624644	2.290465
PGEN_.00g311400	PGEN_.00g311400	0	0	0	0	0
PGEN_.00g311410	PGEN_.00g311410	1.401289	5.993902	5.119154	1.646991	0.989535
PGEN_.00g311420	PGEN_.00g311420	1.468427	4.423081	2.418681	9.475944	13.699371
PGEN_.00g311430	PGEN_.00g311430	0	0	0	0	0
PGEN_.00g311440	PGEN_.00g311440	0	0	0	0.057564	0
PGEN_.00g311450	PGEN_.00g311450	0	0	0	0	0
PGEN_.00g311460	PGEN_.00g311460	0	0	0.310369	1.945482	1.241477
PGEN_.00g311470	PGEN_.00g311470	0	0	0	0	0
PGEN_.00g311480	PGEN_.00g311480	0	0	0	0	0
PGEN_.00g311490	PGEN_.00g311490	0	0	0	0	0
PGEN_.00g311500	PGEN_.00g311500	0	0	0.131924	0	0
PGEN_.00g311510	PGEN_.00g311510	0	0	0	0.04231	0
PGEN_.00g311520	PGEN_.00g311520	0	0	0	0	0
PGEN_.00g311530	PGEN_.00g311530	0	0	0	0.03055	276.717147
PGEN_.00g311540	PGEN_.00g311540	0	0	0	0	0
PGEN_.00g311550	PGEN_.00g311550	0	0	0	0	0
PGEN_.00g311560	PGEN_.00g311560	7.766501	6.345449	8.054776	5.703769	4.031124
PGEN_.00g311570	PGEN_.00g311570	5.817443	7.45973	6.412018	5.203613	2.969666
PGEN_.00g311580	PGEN_.00g311580	0	0	0	0	0
PGEN_.00g311590	PGEN_.00g311590	0	0	0	0	0
PGEN_.00g311600	PGEN_.00g311600	0	0	0	0	0
PGEN_.00g311610	PGEN_.00g311610	2.74286	1.601033	0.357105	2.115554	0.69493
PGEN_.00g311620	PGEN_.00g311620	0	0	0.141245	2.666804	6.770614
PGEN_.00g311630	PGEN_.00g311630	5.077731	1.722929	0.618889	4.034407	4.759524
PGEN_.00g311640	PGEN_.00g311640	0	0	0	0	0
PGEN_.00g311650	PGEN_.00g311650	2.644952	4.548943	10.043953	3.265801	4.443188
PGEN_.00g311660	PGEN_.00g311660	0	0	0	0.227625	0.903232
PGEN_.00g311670	PGEN_.00g311670	0	0	0	2.519396	3.332564
PGEN_.00g311680	PGEN_.00g311680	0	0	0.036995	6.097072	17.00321
PGEN_.00g311690	PGEN_.00g311690	0	21.684116	0	0	0.053429
PGEN_.00g311700	PGEN_.00g311700	14.46445	8.399248	3.59451	10.790397	5.633569
PGEN_.00g311710	PGEN_.00g311710	0.435659	0.717809	0.107167	0.419423	0.404073
PGEN_.00g311720	PGEN_.00g311720	17.70748	6.010268	24.618525	13.778477	8.314385
PGEN_.00g311730	PGEN_.00g311730	0	0	0	0	0
PGEN_.00g311740	PGEN_.00g311740	0	0	0	4.053363	0
PGEN_.00g311750	PGEN_.00g311750	0	0	0	5.110889	0.335231
PGEN_.00g311760	PGEN_.00g311760	17.989776	0	6.603092	7.353221	7.626514
PGEN_.00g311770	PGEN_.00g311770	5.606635	0	0.129885	11.517487	12.628053
PGEN_.00g311780	PGEN_.00g311780	0	0	0	0.156002	0
PGEN_.00g311790	PGEN_.00g311790	1.036423	1.089001	0.903503	0.989663	1.458804
PGEN_.00g311800	PGEN_.00g311800	2.082215	0	2.281808	2.606788	1.803556
PGEN_.00g311810	PGEN_.00g311810	0	0	0	0	0
PGEN_.00g311820	PGEN_.00g311820	0	0	0	0	0
PGEN_.00g311830	PGEN_.00g311830	0	0	0	0	0
